mth,country,category_group,mwh
2021-12-01,sweden,other,1094150
2021-12-01,sweden,renewable_ex_nuclear,8593921
2021-12-01,switzerland,nuclear,1739076
2021-12-01,switzerland,renewable_ex_nuclear,1235993
2022-01-01,austria,fossil,1415107.5
2022-01-01,austria,other,14256
2022-01-01,austria,renewable_ex_nuclear,3488530.25
2022-01-01,belgium,fossil,2024050
2022-01-01,belgium,nuclear,3863844
2022-01-01,belgium,other,483506
2022-01-01,belgium,renewable_ex_nuclear,1396143
2022-01-01,bosnia_herzegovina,fossil,800076
2022-01-01,bosnia_herzegovina,renewable_ex_nuclear,515515
2022-01-01,bulgaria,fossil,2436380
2022-01-01,bulgaria,nuclear,1405619
2022-01-01,bulgaria,renewable_ex_nuclear,653832
2022-01-01,croatia,fossil,351007
2022-01-01,croatia,renewable_ex_nuclear,912840
2022-01-01,czech_republic,fossil,3471829
2022-01-01,czech_republic,nuclear,2254668
2022-01-01,czech_republic,renewable_ex_nuclear,868573
2022-01-01,denmark,fossil,927170
2022-01-01,denmark,renewable_ex_nuclear,2485946
2022-01-01,estonia,fossil,455127
2022-01-01,estonia,renewable_ex_nuclear,121585
2022-01-01,finland,fossil,1092583
2022-01-01,finland,nuclear,1813961
2022-01-01,finland,other,81777
2022-01-01,finland,renewable_ex_nuclear,2483885
2022-01-01,france,fossil,5367251
2022-01-01,france,nuclear,30484543
2022-01-01,france,renewable_ex_nuclear,8895590
2022-01-01,germany,fossil,18711366.5
2022-01-01,germany,nuclear,2515873.25
2022-01-01,germany,other,254814
2022-01-01,germany,renewable_ex_nuclear,20139941
2022-01-01,greece,fossil,1869489
2022-01-01,greece,renewable_ex_nuclear,1627791
2022-01-01,hungary,fossil,1010260.5
2022-01-01,hungary,nuclear,1257088.25
2022-01-01,hungary,other,50422.75
2022-01-01,hungary,renewable_ex_nuclear,271577.25
2022-01-01,ireland,fossil,1273124
2022-01-01,ireland,other,3596.5
2022-01-01,ireland,renewable_ex_nuclear,997134
2022-01-01,italy,fossil,12285832
2022-01-01,italy,other,1400506
2022-01-01,italy,renewable_ex_nuclear,6115652
2022-01-01,latvia,fossil,165461
2022-01-01,latvia,other,37582
2022-01-01,latvia,renewable_ex_nuclear,248481
2022-01-01,lithuania,fossil,24008
2022-01-01,lithuania,other,8543
2022-01-01,lithuania,renewable_ex_nuclear,378253
2022-01-01,luxembourg,fossil,27734.75
2022-01-01,luxembourg,renewable_ex_nuclear,55228
2022-01-01,montenegro,fossil,133874
2022-01-01,montenegro,renewable_ex_nuclear,169203
2022-01-01,netherlands,fossil,5563516
2022-01-01,netherlands,nuclear,314322.5
2022-01-01,netherlands,other,2281273.5
2022-01-01,netherlands,renewable_ex_nuclear,1292630
2022-01-01,north_macedonia,fossil,336914
2022-01-01,north_macedonia,renewable_ex_nuclear,117645
2022-01-01,norway,fossil,73849
2022-01-01,norway,renewable_ex_nuclear,12856979
2022-01-01,poland,fossil,10372513
2022-01-01,poland,renewable_ex_nuclear,2560086
2022-01-01,portugal,fossil,1238739
2022-01-01,portugal,other,15648
2022-01-01,portugal,renewable_ex_nuclear,2408259
2022-01-01,republic_of_moldova,fossil,453340
2022-01-01,republic_of_moldova,renewable_ex_nuclear,25645
2022-01-01,romania,fossil,1772081.25
2022-01-01,romania,nuclear,911280.25
2022-01-01,romania,renewable_ex_nuclear,2108609.75
2022-01-01,serbia,fossil,1624343
2022-01-01,serbia,other,21623
2022-01-01,serbia,renewable_ex_nuclear,935877
2022-01-01,slovakia,fossil,443360
2022-01-01,slovakia,nuclear,1282702
2022-01-01,slovakia,other,123790
2022-01-01,slovakia,renewable_ex_nuclear,521916
2022-01-01,slovenia,fossil,364617
2022-01-01,slovenia,nuclear,444674
2022-01-01,slovenia,renewable_ex_nuclear,250007
2022-01-01,spain,fossil,7189131
2022-01-01,spain,nuclear,4388700
2022-01-01,spain,other,14803
2022-01-01,spain,renewable_ex_nuclear,8731673
2022-01-01,sweden,fossil,105
2022-01-01,sweden,nuclear,4353599
2022-01-01,sweden,other,951992
2022-01-01,sweden,renewable_ex_nuclear,9035907
2022-01-01,switzerland,nuclear,1956322
2022-01-01,switzerland,renewable_ex_nuclear,1298551
2022-02-01,austria,fossil,1141285.75
2022-02-01,austria,other,12672
2022-02-01,austria,renewable_ex_nuclear,3114549.75
2022-02-01,belgium,fossil,1114278
2022-02-01,belgium,nuclear,3147462
2022-02-01,belgium,other,414764
2022-02-01,belgium,renewable_ex_nuclear,1966206
2022-02-01,bosnia_herzegovina,fossil,694909
2022-02-01,bosnia_herzegovina,renewable_ex_nuclear,396488
2022-02-01,bulgaria,fossil,2120592
2022-02-01,bulgaria,nuclear,1249466
2022-02-01,bulgaria,renewable_ex_nuclear,465885
2022-02-01,croatia,fossil,369878
2022-02-01,croatia,renewable_ex_nuclear,606953
2022-02-01,czech_republic,fossil,2663240
2022-02-01,czech_republic,nuclear,2083870
2022-02-01,czech_republic,renewable_ex_nuclear,851046
2022-02-01,denmark,fossil,669858
2022-02-01,denmark,renewable_ex_nuclear,2588731
2022-02-01,estonia,fossil,272652
2022-02-01,estonia,renewable_ex_nuclear,128393
2022-02-01,finland,fossil,895264
2022-02-01,finland,nuclear,1612023
2022-02-01,finland,other,63745
2022-02-01,finland,renewable_ex_nuclear,2084008
2022-02-01,france,fossil,3930611
2022-02-01,france,nuclear,25140768
2022-02-01,france,renewable_ex_nuclear,9136444
2022-02-01,germany,fossil,13297132.25
2022-02-01,germany,nuclear,2306734.25
2022-02-01,germany,other,195011.5
2022-02-01,germany,renewable_ex_nuclear,24618345
2022-02-01,greece,fossil,1677928
2022-02-01,greece,renewable_ex_nuclear,1135901
2022-02-01,hungary,fossil,917854.25
2022-02-01,hungary,nuclear,830423
2022-02-01,hungary,other,43245.25
2022-02-01,hungary,renewable_ex_nuclear,315135.25
2022-02-01,ireland,fossil,782381.5
2022-02-01,ireland,other,960
2022-02-01,ireland,renewable_ex_nuclear,1384307.5
2022-02-01,italy,fossil,10395693
2022-02-01,italy,other,1207210
2022-02-01,italy,renewable_ex_nuclear,5538655
2022-02-01,latvia,fossil,35427
2022-02-01,latvia,other,32471
2022-02-01,latvia,renewable_ex_nuclear,307851
2022-02-01,lithuania,fossil,15919
2022-02-01,lithuania,other,8467
2022-02-01,lithuania,renewable_ex_nuclear,368759
2022-02-01,luxembourg,fossil,21094
2022-02-01,luxembourg,renewable_ex_nuclear,79474.5
2022-02-01,montenegro,fossil,105836
2022-02-01,montenegro,renewable_ex_nuclear,143291
2022-02-01,netherlands,fossil,3253346.5
2022-02-01,netherlands,nuclear,279301.75
2022-02-01,netherlands,other,2237208
2022-02-01,netherlands,renewable_ex_nuclear,1667033
2022-02-01,north_macedonia,fossil,313433
2022-02-01,north_macedonia,renewable_ex_nuclear,38512
2022-02-01,norway,fossil,67895
2022-02-01,norway,renewable_ex_nuclear,10923442
2022-02-01,poland,fossil,8534423
2022-02-01,poland,renewable_ex_nuclear,2904297
2022-02-01,portugal,fossil,1032030
2022-02-01,portugal,other,14691
2022-02-01,portugal,renewable_ex_nuclear,1735251
2022-02-01,republic_of_moldova,fossil,396584
2022-02-01,republic_of_moldova,renewable_ex_nuclear,17612
2022-02-01,romania,fossil,1630949.25
2022-02-01,romania,nuclear,808872.25
2022-02-01,romania,renewable_ex_nuclear,1535231
2022-02-01,serbia,fossil,1438208
2022-02-01,serbia,other,22033
2022-02-01,serbia,renewable_ex_nuclear,696952
2022-02-01,slovakia,fossil,332839
2022-02-01,slovakia,nuclear,1103780
2022-02-01,slovakia,other,113815
2022-02-01,slovakia,renewable_ex_nuclear,503855
2022-02-01,slovenia,fossil,325213
2022-02-01,slovenia,nuclear,397928
2022-02-01,slovenia,renewable_ex_nuclear,177030
2022-02-01,spain,fossil,5858863
2022-02-01,spain,nuclear,4089275
2022-02-01,spain,other,9395
2022-02-01,spain,renewable_ex_nuclear,7602032
2022-02-01,sweden,fossil,1879
2022-02-01,sweden,nuclear,3749174
2022-02-01,sweden,other,754712
2022-02-01,sweden,renewable_ex_nuclear,8253907
2022-02-01,switzerland,nuclear,1738098
2022-02-01,switzerland,renewable_ex_nuclear,921932
2022-03-01,austria,fossil,1340252.75
2022-03-01,austria,other,14256
2022-03-01,austria,renewable_ex_nuclear,2974675.75
2022-03-01,belgium,fossil,1581271
2022-03-01,belgium,nuclear,3167963
2022-03-01,belgium,other,452146
2022-03-01,belgium,renewable_ex_nuclear,1472217
2022-03-01,bosnia_herzegovina,fossil,757663
2022-03-01,bosnia_herzegovina,renewable_ex_nuclear,390787
2022-03-01,bulgaria,fossil,2414895
2022-03-01,bulgaria,nuclear,1404176
2022-03-01,bulgaria,renewable_ex_nuclear,632400
2022-03-01,croatia,fossil,317481
2022-03-01,croatia,renewable_ex_nuclear,673685
2022-03-01,czech_republic,fossil,3452828
2022-03-01,czech_republic,nuclear,2262411
2022-03-01,czech_republic,renewable_ex_nuclear,994621
2022-03-01,denmark,fossil,1038051
2022-03-01,denmark,renewable_ex_nuclear,1661984
2022-03-01,estonia,fossil,446460
2022-03-01,estonia,renewable_ex_nuclear,159889
2022-03-01,finland,fossil,849429
2022-03-01,finland,nuclear,1920283
2022-03-01,finland,other,55522
2022-03-01,finland,renewable_ex_nuclear,2390712
2022-03-01,france,fossil,4503389
2022-03-01,france,nuclear,23193626
2022-03-01,france,renewable_ex_nuclear,8147962
2022-03-01,germany,fossil,19669183
2022-03-01,germany,nuclear,2594004.75
2022-03-01,germany,other,238627.75
2022-03-01,germany,renewable_ex_nuclear,17099093
2022-03-01,greece,fossil,2433966
2022-03-01,greece,renewable_ex_nuclear,1466793
2022-03-01,hungary,fossil,896624.5
2022-03-01,hungary,nuclear,1233159.5
2022-03-01,hungary,other,46050.5
2022-03-01,hungary,renewable_ex_nuclear,412710.75
2022-03-01,ireland,fossil,1049894.5
2022-03-01,ireland,other,9546.5
2022-03-01,ireland,renewable_ex_nuclear,947182
2022-03-01,italy,fossil,11824059
2022-03-01,italy,other,1364760
2022-03-01,italy,renewable_ex_nuclear,5954261
2022-03-01,latvia,fossil,9273
2022-03-01,latvia,other,31746
2022-03-01,latvia,renewable_ex_nuclear,352547
2022-03-01,lithuania,fossil,82795
2022-03-01,lithuania,other,8258
2022-03-01,lithuania,renewable_ex_nuclear,318546
2022-03-01,luxembourg,fossil,20036
2022-03-01,luxembourg,renewable_ex_nuclear,67201
2022-03-01,montenegro,fossil,133929
2022-03-01,montenegro,renewable_ex_nuclear,156102
2022-03-01,netherlands,fossil,5022057
2022-03-01,netherlands,nuclear,306192
2022-03-01,netherlands,other,2357876.75
2022-03-01,netherlands,renewable_ex_nuclear,817777.25
2022-03-01,north_macedonia,fossil,359059
2022-03-01,north_macedonia,renewable_ex_nuclear,61314
2022-03-01,norway,fossil,74352
2022-03-01,norway,renewable_ex_nuclear,12540798
2022-03-01,poland,fossil,10739969
2022-03-01,poland,renewable_ex_nuclear,2076568
2022-03-01,portugal,fossil,1134090
2022-03-01,portugal,other,14314
2022-03-01,portugal,renewable_ex_nuclear,2525468
2022-03-01,republic_of_moldova,fossil,432879
2022-03-01,republic_of_moldova,renewable_ex_nuclear,20633
2022-03-01,romania,fossil,1401456
2022-03-01,romania,nuclear,909004.75
2022-03-01,romania,renewable_ex_nuclear,1814497.75
2022-03-01,serbia,fossil,1832827
2022-03-01,serbia,other,29897
2022-03-01,serbia,renewable_ex_nuclear,803229
2022-03-01,slovakia,fossil,254611
2022-03-01,slovakia,nuclear,1239110
2022-03-01,slovakia,other,109285
2022-03-01,slovakia,renewable_ex_nuclear,493356
2022-03-01,slovenia,fossil,428596
2022-03-01,slovenia,nuclear,444828
2022-03-01,slovenia,renewable_ex_nuclear,193672
2022-03-01,spain,fossil,5581871
2022-03-01,spain,nuclear,4163114
2022-03-01,spain,other,19659
2022-03-01,spain,renewable_ex_nuclear,9360944
2022-03-01,sweden,fossil,15
2022-03-01,sweden,nuclear,4491328
2022-03-01,sweden,other,893786
2022-03-01,sweden,renewable_ex_nuclear,8103139
2022-03-01,switzerland,nuclear,1948696
2022-03-01,switzerland,renewable_ex_nuclear,1150483
2022-04-01,austria,fossil,688154
2022-04-01,austria,other,13200
2022-04-01,austria,renewable_ex_nuclear,3425413.5
2022-04-01,belgium,fossil,1076950
2022-04-01,belgium,nuclear,3031259
2022-04-01,belgium,other,380805
2022-04-01,belgium,renewable_ex_nuclear,1773864
2022-04-01,bosnia_herzegovina,fossil,701931
2022-04-01,bosnia_herzegovina,renewable_ex_nuclear,405573
2022-04-01,bulgaria,fossil,1725258
2022-04-01,bulgaria,nuclear,1112176
2022-04-01,bulgaria,renewable_ex_nuclear,558413
2022-04-01,croatia,fossil,198294
2022-04-01,croatia,renewable_ex_nuclear,604676
2022-04-01,czech_republic,fossil,2213277
2022-04-01,czech_republic,nuclear,2003306
2022-04-01,czech_republic,renewable_ex_nuclear,910251
2022-04-01,denmark,fossil,605020
2022-04-01,denmark,renewable_ex_nuclear,1675957
2022-04-01,estonia,fossil,244000
2022-04-01,estonia,renewable_ex_nuclear,176029
2022-04-01,finland,fossil,642566
2022-04-01,finland,nuclear,1894153
2022-04-01,finland,other,41289
2022-04-01,finland,renewable_ex_nuclear,1809201
2022-04-01,france,fossil,2768970
2022-04-01,france,nuclear,18025475
2022-04-01,france,renewable_ex_nuclear,8533005
2022-04-01,germany,fossil,13794976.25
2022-04-01,germany,nuclear,2387946.25
2022-04-01,germany,other,174191.25
2022-04-01,germany,renewable_ex_nuclear,19128457.75
2022-04-01,greece,fossil,936079
2022-04-01,greece,renewable_ex_nuclear,1189492
2022-04-01,hungary,fossil,568597.75
2022-04-01,hungary,nuclear,1156846.5
2022-04-01,hungary,other,41531.5
2022-04-01,hungary,renewable_ex_nuclear,398602.5
2022-04-01,ireland,fossil,756048.5
2022-04-01,ireland,other,3547.5
2022-04-01,ireland,renewable_ex_nuclear,672812
2022-04-01,italy,fossil,8246926
2022-04-01,italy,other,1212978
2022-04-01,italy,renewable_ex_nuclear,6361820
2022-04-01,latvia,fossil,7839
2022-04-01,latvia,other,20916
2022-04-01,latvia,renewable_ex_nuclear,500647
2022-04-01,lithuania,fossil,41837
2022-04-01,lithuania,other,3854
2022-04-01,lithuania,renewable_ex_nuclear,277371
2022-04-01,luxembourg,fossil,17940.5
2022-04-01,luxembourg,renewable_ex_nuclear,72380.25
2022-04-01,montenegro,fossil,87400
2022-04-01,montenegro,renewable_ex_nuclear,127207
2022-04-01,netherlands,fossil,3301660
2022-04-01,netherlands,nuclear,80350.5
2022-04-01,netherlands,other,2215691.25
2022-04-01,netherlands,renewable_ex_nuclear,964477.5
2022-04-01,north_macedonia,fossil,202484
2022-04-01,north_macedonia,renewable_ex_nuclear,98953
2022-04-01,norway,fossil,61417
2022-04-01,norway,renewable_ex_nuclear,9123846
2022-04-01,poland,fossil,8734290
2022-04-01,poland,renewable_ex_nuclear,2520268
2022-04-01,portugal,fossil,910644
2022-04-01,portugal,other,12005
2022-04-01,portugal,renewable_ex_nuclear,2295983
2022-04-01,republic_of_moldova,fossil,333612
2022-04-01,republic_of_moldova,renewable_ex_nuclear,29703
2022-04-01,romania,fossil,1081703.75
2022-04-01,romania,nuclear,840118.75
2022-04-01,romania,renewable_ex_nuclear,1841312.75
2022-04-01,serbia,fossil,1366236
2022-04-01,serbia,other,16146
2022-04-01,serbia,renewable_ex_nuclear,929700
2022-04-01,slovakia,fossil,220836
2022-04-01,slovakia,nuclear,952971
2022-04-01,slovakia,other,87697
2022-04-01,slovakia,renewable_ex_nuclear,499995
2022-04-01,slovenia,fossil,225025
2022-04-01,slovenia,nuclear,412663
2022-04-01,slovenia,renewable_ex_nuclear,273540
2022-04-01,spain,fossil,4377307
2022-04-01,spain,nuclear,3697592
2022-04-01,spain,other,24385
2022-04-01,spain,renewable_ex_nuclear,9464703
2022-04-01,sweden,fossil,116
2022-04-01,sweden,nuclear,3762857
2022-04-01,sweden,other,701629
2022-04-01,sweden,renewable_ex_nuclear,6748380
2022-04-01,switzerland,nuclear,1791418
2022-04-01,switzerland,renewable_ex_nuclear,1038331
2022-05-01,austria,fossil,542268.25
2022-05-01,austria,other,14256
2022-05-01,austria,renewable_ex_nuclear,4131567.5
2022-05-01,belgium,fossil,1268072
2022-05-01,belgium,nuclear,3126739
2022-05-01,belgium,other,362481
2022-05-01,belgium,renewable_ex_nuclear,1578935
2022-05-01,bosnia_herzegovina,fossil,677982
2022-05-01,bosnia_herzegovina,renewable_ex_nuclear,320795
2022-05-01,bulgaria,fossil,1748340
2022-05-01,bulgaria,nuclear,776453
2022-05-01,bulgaria,renewable_ex_nuclear,600915
2022-05-01,croatia,fossil,286081
2022-05-01,croatia,renewable_ex_nuclear,496940
2022-05-01,czech_republic,fossil,2247868
2022-05-01,czech_republic,nuclear,1862045
2022-05-01,czech_republic,renewable_ex_nuclear,965278
2022-05-01,denmark,fossil,594166
2022-05-01,denmark,renewable_ex_nuclear,1604113
2022-05-01,estonia,fossil,303995
2022-05-01,estonia,renewable_ex_nuclear,264547
2022-05-01,finland,fossil,654071
2022-05-01,finland,nuclear,1284682
2022-05-01,finland,other,32681
2022-05-01,finland,renewable_ex_nuclear,2330294
2022-05-01,france,fossil,2587380
2022-05-01,france,nuclear,17801485
2022-05-01,france,renewable_ex_nuclear,8734274
2022-05-01,germany,fossil,12744104.5
2022-05-01,germany,nuclear,1950477.5
2022-05-01,germany,other,136563.75
2022-05-01,germany,renewable_ex_nuclear,18574516
2022-05-01,greece,fossil,1280717
2022-05-01,greece,renewable_ex_nuclear,1250833
2022-05-01,hungary,fossil,615363
2022-05-01,hungary,nuclear,1176939.25
2022-05-01,hungary,other,39270.75
2022-05-01,hungary,renewable_ex_nuclear,443176
2022-05-01,ireland,fossil,947463
2022-05-01,ireland,other,924.5
2022-05-01,ireland,renewable_ex_nuclear,732587.5
2022-05-01,italy,fossil,8380373
2022-05-01,italy,other,1292346
2022-05-01,italy,renewable_ex_nuclear,6967993
2022-05-01,latvia,fossil,12926
2022-05-01,latvia,other,13963
2022-05-01,latvia,renewable_ex_nuclear,251350
2022-05-01,lithuania,fossil,34991
2022-05-01,lithuania,other,1944
2022-05-01,lithuania,renewable_ex_nuclear,278441
2022-05-01,luxembourg,fossil,14165.5
2022-05-01,luxembourg,renewable_ex_nuclear,74941
2022-05-01,montenegro,renewable_ex_nuclear,82896
2022-05-01,netherlands,fossil,3528196.75
2022-05-01,netherlands,nuclear,310223.25
2022-05-01,netherlands,other,2085263.75
2022-05-01,netherlands,renewable_ex_nuclear,734426.5
2022-05-01,north_macedonia,fossil,206970
2022-05-01,north_macedonia,renewable_ex_nuclear,74028
2022-05-01,norway,fossil,55707
2022-05-01,norway,renewable_ex_nuclear,9181661
2022-05-01,poland,fossil,8750259
2022-05-01,poland,renewable_ex_nuclear,2622639
2022-05-01,portugal,fossil,1165518
2022-05-01,portugal,other,7620
2022-05-01,portugal,renewable_ex_nuclear,2023700
2022-05-01,republic_of_moldova,fossil,231484
2022-05-01,republic_of_moldova,renewable_ex_nuclear,21375
2022-05-01,romania,fossil,1492779
2022-05-01,romania,nuclear,557165.25
2022-05-01,romania,renewable_ex_nuclear,1878675.75
2022-05-01,serbia,fossil,862950
2022-05-01,serbia,other,11016
2022-05-01,serbia,renewable_ex_nuclear,690345
2022-05-01,slovakia,fossil,200702
2022-05-01,slovakia,nuclear,1049720
2022-05-01,slovakia,other,73768
2022-05-01,slovakia,renewable_ex_nuclear,510619
2022-05-01,slovenia,fossil,225433
2022-05-01,slovenia,nuclear,443062
2022-05-01,slovenia,renewable_ex_nuclear,345753
2022-05-01,spain,fossil,4901925.5
2022-05-01,spain,nuclear,3546081.5
2022-05-01,spain,other,16357
2022-05-01,spain,renewable_ex_nuclear,9813822.5
2022-05-01,sweden,fossil,30
2022-05-01,sweden,nuclear,3285984
2022-05-01,sweden,other,563526
2022-05-01,sweden,renewable_ex_nuclear,7024284
2022-05-01,switzerland,nuclear,1456327
2022-05-01,switzerland,renewable_ex_nuclear,1544911
2022-06-01,austria,fossil,186222.5
2022-06-01,austria,other,13728
2022-06-01,austria,renewable_ex_nuclear,4133905.25
2022-06-01,belgium,fossil,1412399
2022-06-01,belgium,nuclear,2599009
2022-06-01,belgium,other,334412
2022-06-01,belgium,renewable_ex_nuclear,1614426
2022-06-01,bosnia_herzegovina,fossil,623863
2022-06-01,bosnia_herzegovina,renewable_ex_nuclear,195158
2022-06-01,bulgaria,fossil,1538181
2022-06-01,bulgaria,nuclear,1298586
2022-06-01,bulgaria,renewable_ex_nuclear,625727
2022-06-01,croatia,fossil,328794
2022-06-01,croatia,renewable_ex_nuclear,487372
2022-06-01,czech_republic,fossil,2519263
2022-06-01,czech_republic,nuclear,1935528
2022-06-01,czech_republic,renewable_ex_nuclear,839797
2022-06-01,denmark,fossil,441741
2022-06-01,denmark,renewable_ex_nuclear,1155192
2022-06-01,estonia,fossil,285879
2022-06-01,estonia,renewable_ex_nuclear,220551
2022-06-01,finland,fossil,353202
2022-06-01,finland,nuclear,1532243
2022-06-01,finland,other,20172
2022-06-01,finland,renewable_ex_nuclear,1910150
2022-06-01,france,fossil,2202482
2022-06-01,france,nuclear,17363342
2022-06-01,france,renewable_ex_nuclear,7399521
2022-06-01,germany,fossil,13262030.75
2022-06-01,germany,nuclear,1887713.25
2022-06-01,germany,other,140822.75
2022-06-01,germany,renewable_ex_nuclear,17281811
2022-06-01,greece,fossil,1913317
2022-06-01,greece,renewable_ex_nuclear,1438900
2022-06-01,hungary,fossil,627260.75
2022-06-01,hungary,nuclear,1076823.25
2022-06-01,hungary,other,43812
2022-06-01,hungary,renewable_ex_nuclear,476638.25
2022-06-01,ireland,fossil,867119.5
2022-06-01,ireland,other,1591
2022-06-01,ireland,renewable_ex_nuclear,505908.5
2022-06-01,italy,fossil,10489823
2022-06-01,italy,other,1222127
2022-06-01,italy,renewable_ex_nuclear,7202541
2022-06-01,latvia,fossil,974
2022-06-01,latvia,other,14494
2022-06-01,latvia,renewable_ex_nuclear,201866
2022-06-01,lithuania,fossil,67046
2022-06-01,lithuania,other,1872
2022-06-01,lithuania,renewable_ex_nuclear,208212
2022-06-01,luxembourg,fossil,12695
2022-06-01,luxembourg,renewable_ex_nuclear,67848.5
2022-06-01,montenegro,fossil,30445
2022-06-01,montenegro,renewable_ex_nuclear,84251
2022-06-01,netherlands,fossil,4659971.75
2022-06-01,netherlands,nuclear,295111.25
2022-06-01,netherlands,other,2083124
2022-06-01,netherlands,renewable_ex_nuclear,601037
2022-06-01,north_macedonia,fossil,208660
2022-06-01,north_macedonia,renewable_ex_nuclear,57515
2022-06-01,norway,fossil,100000
2022-06-01,norway,renewable_ex_nuclear,9572436
2022-06-01,poland,fossil,8683936
2022-06-01,poland,renewable_ex_nuclear,2260115
2022-06-01,portugal,fossil,1313130
2022-06-01,portugal,other,7312
2022-06-01,portugal,renewable_ex_nuclear,1666958
2022-06-01,republic_of_moldova,fossil,287775
2022-06-01,republic_of_moldova,renewable_ex_nuclear,16017
2022-06-01,romania,fossil,1543524
2022-06-01,romania,nuclear,465126.25
2022-06-01,romania,renewable_ex_nuclear,1666814.5
2022-06-01,serbia,fossil,1343930
2022-06-01,serbia,other,16254
2022-06-01,serbia,renewable_ex_nuclear,671817
2022-06-01,slovakia,fossil,169509
2022-06-01,slovakia,nuclear,983162
2022-06-01,slovakia,other,72942
2022-06-01,slovakia,renewable_ex_nuclear,426228
2022-06-01,slovenia,fossil,247611
2022-06-01,slovenia,nuclear,416733
2022-06-01,slovenia,renewable_ex_nuclear,292374
2022-06-01,spain,fossil,7166438
2022-06-01,spain,nuclear,3892543
2022-06-01,spain,other,14647
2022-06-01,spain,renewable_ex_nuclear,8376256
2022-06-01,sweden,fossil,47
2022-06-01,sweden,nuclear,3188696
2022-06-01,sweden,other,349810
2022-06-01,sweden,renewable_ex_nuclear,6366719
2022-06-01,switzerland,nuclear,655915
2022-06-01,switzerland,renewable_ex_nuclear,1823241
2022-07-01,austria,fossil,219754.25
2022-07-01,austria,other,13728
2022-07-01,austria,renewable_ex_nuclear,3508889
2022-07-01,belgium,fossil,1727574
2022-07-01,belgium,nuclear,2331569
2022-07-01,belgium,other,300166
2022-07-01,belgium,renewable_ex_nuclear,1592082
2022-07-01,bosnia_herzegovina,fossil,632717
2022-07-01,bosnia_herzegovina,renewable_ex_nuclear,150231
2022-07-01,bulgaria,fossil,1651582
2022-07-01,bulgaria,nuclear,1312470
2022-07-01,bulgaria,renewable_ex_nuclear,518115
2022-07-01,croatia,fossil,401209
2022-07-01,croatia,renewable_ex_nuclear,477576
2022-07-01,czech_republic,fossil,2341612
2022-07-01,czech_republic,nuclear,1959037
2022-07-01,czech_republic,renewable_ex_nuclear,907675
2022-07-01,denmark,fossil,414867
2022-07-01,denmark,renewable_ex_nuclear,1683601
2022-07-01,estonia,fossil,238105
2022-07-01,estonia,renewable_ex_nuclear,223867
2022-07-01,finland,fossil,259911
2022-07-01,finland,nuclear,1548755
2022-07-01,finland,other,18451
2022-07-01,finland,renewable_ex_nuclear,1611428
2022-07-01,france,fossil,2699836
2022-07-01,france,nuclear,15595493
2022-07-01,france,renewable_ex_nuclear,7241129
2022-07-01,germany,fossil,14818882
2022-07-01,germany,nuclear,2446325
2022-07-01,germany,other,138365.25
2022-07-01,germany,renewable_ex_nuclear,18631904.5
2022-07-01,greece,fossil,2567355
2022-07-01,greece,renewable_ex_nuclear,1799759
2022-07-01,hungary,fossil,691990.75
2022-07-01,hungary,nuclear,1149468.5
2022-07-01,hungary,other,41466.25
2022-07-01,hungary,renewable_ex_nuclear,468766.25
2022-07-01,italy,fossil,11792013
2022-07-01,italy,other,1155775
2022-07-01,italy,renewable_ex_nuclear,7093873
2022-07-01,latvia,fossil,1514
2022-07-01,latvia,other,13328
2022-07-01,latvia,renewable_ex_nuclear,138299
2022-07-01,lithuania,fossil,69597
2022-07-01,lithuania,other,1872
2022-07-01,lithuania,renewable_ex_nuclear,237459
2022-07-01,luxembourg,fossil,11696.5
2022-07-01,luxembourg,renewable_ex_nuclear,69567
2022-07-01,montenegro,fossil,116977
2022-07-01,montenegro,renewable_ex_nuclear,64843
2022-07-01,netherlands,fossil,4328142.25
2022-07-01,netherlands,nuclear,291315.25
2022-07-01,netherlands,other,2007786.75
2022-07-01,netherlands,renewable_ex_nuclear,629246.25
2022-07-01,north_macedonia,fossil,200097
2022-07-01,north_macedonia,renewable_ex_nuclear,66320
2022-07-01,norway,fossil,133988
2022-07-01,norway,renewable_ex_nuclear,8784441
2022-07-01,poland,fossil,8171400
2022-07-01,poland,renewable_ex_nuclear,2455120
2022-07-01,portugal,fossil,1333840
2022-07-01,portugal,other,15531
2022-07-01,portugal,renewable_ex_nuclear,1599921
2022-07-01,republic_of_moldova,fossil,288137
2022-07-01,republic_of_moldova,renewable_ex_nuclear,15953
2022-07-01,romania,fossil,1497408.25
2022-07-01,romania,nuclear,838832.75
2022-07-01,romania,renewable_ex_nuclear,1418550.25
2022-07-01,serbia,fossil,1620055
2022-07-01,serbia,other,16848
2022-07-01,serbia,renewable_ex_nuclear,470496
2022-07-01,slovakia,fossil,167139
2022-07-01,slovakia,nuclear,1122900
2022-07-01,slovakia,other,67712
2022-07-01,slovakia,renewable_ex_nuclear,361761
2022-07-01,slovenia,fossil,224464
2022-07-01,slovenia,nuclear,410834
2022-07-01,slovenia,renewable_ex_nuclear,208337
2022-07-01,spain,fossil,8318481
2022-07-01,spain,nuclear,4282339
2022-07-01,spain,other,30503
2022-07-01,spain,renewable_ex_nuclear,8563271
2022-07-01,sweden,fossil,45
2022-07-01,sweden,nuclear,3423788
2022-07-01,sweden,other,285182
2022-07-01,sweden,renewable_ex_nuclear,6743056
2022-07-01,switzerland,nuclear,1467240
